CATEGORY;UNIT UPC;CASE UPC;DESCRIPTION;UNITS PER CASE;X;X;SELL PRICE PER UNIT;SELL PRICE PER CASE;No. OF CASES IN STOCK;NO. OF CASES ORDERED;SUBTOTAL;
LAXATIVES;37000465119;3700046511;METAMUCIL LAX CAPS W/CALC 120S ;12;4;3;$9,98;$119,76;209;;$0,00;
LAXATIVES;37000741343;3700005507;METAMUCIL ORANGE REG 48.2/114DS;4;1;4;$15,01;$60,04;316;;$0,00;
LAXATIVES;37000741084;3700074108;METAMUCIL PKBLE SF ORANGE 30CT ;12;2;6;$8,90;$106,80;164;;$0,00;
LAXATIVES;37000740797;3700006059;METAMUCIL ST SG ORG 30.4Z/72USE;4;1;4;$11,37;$45,48;366;;$0,00;
LAXATIVES;37000740780;3700074078;METAMUCIL ST SUG ORG 20OZ/48DS ;6;1;6;$9,01;$54,06;120;;$0,00;
LAXATIVES;37000740858;3700006060;METAMUCIL SUGFREE/ORNG 23.3OZ  ;4;1;4;$14,37;$57,48;316;;$0,00;
LAXATIVES;312547150408;31254715040;TUCKS WIPES  40'S              ;12;2;6;$3,67;$44,04;238;;$0,00;
LAXATIVES;312547150200;31254715021;TUCKS WIPES 100'S              ;12;4;3;$6,41;$76,92;539;;$0,00;
LIGHT BULBS;43180173683;4318054188;GE 3-OUTLET POLORIZED OUTLT    ;25;5;5;$0,75;$18,75;26;;$0,00;
LIGHT BULBS;43180580931;4318054192;GE 3-OUTLET POLORIZED TAP 1PK  ;25;5;5;$1,04;$26,00;44;;$0,00;
LIGHT BULBS;43180503114;4318050311;GE AUTO DIRCTL SPT LITE 2PK    ;25;5;5;$4,56;$114,00;31;;$0,00;
LIGHT BULBS;43168754064;4316875406;GE BULB 13W REVL CMPCT FLUR 1PK;3;1;3;$4,01;$12,03;1341;;$0,00;
LIGHT BULBS;43168908825;4316812983;GE BULB 25W GLOBE CLEAR #25G25 ;6;1;6;$1,66;$9,96;789;;$0,00;
LIGHT BULBS;43168908818;4316812982;GE BULB 25W GLOBE WHITE 25G25/W;6;1;6;$0,80;$4,80;1202;;$0,00;
LIGHT BULBS;43168754088;4316875408;GE BULB 26W REVL C.F.L 1PK     ;3;1;3;$5,00;$15,00;951;;$0,00;
LIGHT BULBS;43168904018;4316835156;GE BULB 40S11/1 HI-INTSTY BULB ;12;1;12;$1,09;$13,08;339;;$0,00;
LIGHT BULBS;43168909570;4316821188;GE BULB 40W APPLIANCE 2PK CRDED;12;1;12;$1,00;$12,00;974;;$0,00;
LIGHT BULBS;43168908801;4316812980;GE BULB 40W GLOBE CLEAR 40G25  ;6;1;6;$0,93;$5,58;645;;$0,00;
LIGHT BULBS;43168908795;4316812979;GE BULB 40W GLOBE WHITE 40G25W ;6;1;6;$0,97;$5,82;65;;$0,00;
LIGHT BULBS;43168918534;4316844410;GE BULB 40W L/B 2PK            ;6;1;6;$1,23;$7,38;815;;$0,00;
LIGHT BULBS;43168487016;4316848701;GE BULB 40W REVEAL S/M 2PK     ;6;1;6;$2,56;$15,36;792;;$0,00;
LIGHT BULBS;43168486941;4316848694;GE BULB 40W RV GLOBE CLEAR 1 CT;6;1;6;$1,75;$10,50;377;;$0,00;
LIGHT BULBS;43168918541;4316820572;GE BULB 4C7 CD 4PK   #20572    ;120;10;12;$0,95;$114,00;120;;$0,00;
LIGHT BULBS;43168907088;4316843050;GE BULB 4W NITE LT 2-PK CRD    ;240;20;12;$0,52;$124,80;88;;$0,00;
LIGHT BULBS;43168907132;4316816001;GE BULB 4W NITE LT 2PK CRD WHTE;12;1;12;$0,57;$6,84;208;;$0,00;
LIGHT BULBS;43168904025;4316897495;GE BULB 60W BUG LITE 2PK       ;12;1;12;$1,23;$14,76;683;;$0,00;
LIGHT BULBS;43168487146;4316848714;GE BULB 60W REVEAL BLNT S/M 2PK;6;1;6;$2,46;$14,76;249;;$0,00;
LIGHT BULBS;43168787987;4316878798;GE BULB 72W HALEGEN S/W 2PK    ;6;1;6;$2,99;$17,94;925;;$0,00;
LIGHT BULBS;43168630054;4316863005;GE BULB 72W HALOGEN S/W 2CT    ;6;1;6;$3,03;$18,18;248;;$0,00;
LIGHT BULBS;43168662499;4316866249;GE BULB 72W SOFT WHITE 4CT     ;12;1;12;$5,13;$61,56;603;;$0,00;
LIGHT BULBS;43168906777;4316820331;GE BULB 75R30/65W INDOOR FLOOD ;6;1;6;$2,06;$12,36;888;;$0,00;
LIGHT BULBS;43168749787;4316874978;GE BULB CB 25WATT 2PK          ;5;1;5;$1,06;$5,30;3032;;$0,00;
LIGHT BULBS;43168474832;4316847483;GE BULB ENERGY SMART 26WATT    ;3;1;3;$6,31;$18,93;549;;$0,00;
LIGHT BULBS;43168908092;4316848405;GE BULB FROST 40 W BENT-TIP    ;6;1;6;$0,79;$4,74;134;;$0,00;
LIGHT BULBS;43168140164;4316814016;GE BULB MISER INDOOR FLOOD 1PK ;6;1;6;$3,68;$22,08;524;;$0,00;
LIGHT BULBS;43168486880;4316848688;GE BULB REVEAL  60W 12/4 PACKS ;12;1;12;$3,36;$40,32;428;;$0,00;
LIGHT BULBS;43168487122;4316897785;GE BULB REVEAL 3 WAY 50/150 1PK;12;1;12;$1,50;$18,00;672;;$0,00;
LIGHT BULBS;43168486873;4316848687;GE BULB REVEAL 40W 12-4PAKS    ;12;1;12;$2,63;$31,56;434;;$0,00;
LIGHT BULBS;43168486927;4316848692;GE BULB REVEAL 65W REFLCTR CS6 ;6;1;6;$2,29;$13,74;1253;;$0,00;
LIGHT BULBS;43168677745;4316867774;GE BULB REVEAL 72W 4PACK       ;12;1;12;$7,09;$85,08;151;;$0,00;
LIGHT BULBS;43168741972;4316874197;GE BULB SOFT WHITE 10WATT 2CT  ;6;1;6;$4,84;$29,04;335;;$0,00;
LIGHT BULBS;43168742016;4316874201;GE BULB SOFT WHITE 20WATT 2CT  ;6;1;6;$5,08;$30,48;521;;$0,00;
LIGHT BULBS;43168900119;4316810429;GE BULB WHITE 150W #150A/W     ;12;1;12;$1,08;$12,96;1400;;$0,00;
LIGHT BULBS;43168904551;4316811585;GE BULB WHITE 200W  #200A/W1   ;12;1;12;$1,11;$13,32;1048;;$0,00;
LIGHT BULBS;43168900027;4316897492;GE BULB WHITE 25W S/WHT 2-PK   ;12;1;12;$1,08;$12,96;915;;$0,00;
LIGHT BULBS;43168905022;4316897493;GE BULB WHITE 30-70-100W 3-WAY ;12;1;12;$1,31;$15,72;915;;$0,00;
LIGHT BULBS;43168385404;4316897494;GE BULB WHITE 50-100-150 3-WAY ;12;1;12;$1,10;$13,20;915;;$0,00;
LIGHT BULBS;43168905015;4316897482;GE BULB WHITE 50-200-250 3-WAY ;12;1;12;$1,04;$12,48;571;;$0,00;
LIGHT BULBS;43168474788;4316847478;GE CFL R30 15 WATT             ;3;1;3;$4,61;$13,83;210;;$0,00;
LIGHT BULBS;43168754071;4316875407;GE ENERGY SMART 20W 1PK        ;3;1;3;$4,33;$12,99;651;;$0,00;
LIGHT BULBS;43180002211;4318051937;GE EXTENSION CORD 6FT WHITE    ;50;1;50;$1,54;$77,00;3;;$0,00;
LIGHT BULBS;43180002228;4318051942;GE EXTENSION CORD 9FT BROWN    ;50;1;50;$2,11;$105,50;32;;$0,00;
LIGHT BULBS;43180008879;4318054195;GE GROUND TAP IVORY 1 PK       ;25;5;5;$1,24;$31,00;5;;$0,00;
LIGHT BULBS;43180580955;4318052203;GE GROUND TRIPLE OUTLET        ;24;6;4;$1,33;$31,92;48;;$0,00;
LIGHT BULBS;43180503121;4318050312;GE NEON GUIDE LT ROUND #50312  ;25;5;5;$1,24;$31,00;12;;$0,00;
LIGHT BULBS;43180504111;4318056622;GE NITE LIGHT CLR SHADE #56622 ;25;5;5;$1,29;$32,25;56;;$0,00;
LIGHT BULBS;43168677707;4316867770;GE REVEAL 43W 4CT              ;12;1;12;$7,73;$92,76;338;;$0,00;
LIGHT BULBS;43168677738;4316867773;GE REVEAL 53W 4CT              ;12;1;12;$6,95;$83,40;151;;$0,00;
LIGHT BULBS;43168662468;4316866246;GE SOFT WHITE 29W 4CT          ;12;1;12;$5,13;$61,56;509;;$0,00;
LIGHT BULBS;43168662475;4316866247;GE SOFT WHITE 43W 4CT          ;12;1;12;$4,90;$58,80;1162;;$0,00;
LIGHT BULBS;43168662482;4316866248;GE SOFT WHITE 53W 4CT          ;12;1;12;$5,35;$64,20;674;;$0,00;
LIGHT BULBS;43180147059;4318014705;GE SURGE STRIP 3 OULTET   1PK  ;24;8;3;$6,76;$162,24;18;;$0,00;
LIGHT BULBS;43180638311;4318052194;NITE LIGHT STD ON/OFF SWITCH   ;16;4;4;$1,17;$18,72;3;;$0,00;
LINIMENTS & RUBS;72140032630;7214003263;AQUAPHOR HEALING OINT JAR 3.5OZ;12;4;3;$5,95;$71,40;23;;$0,00;
LINIMENTS & RUBS;74300005300;7430000530;BENGAY GREASELESS   2OZ        ;36;6;6;$3,54;$127,44;170;;$0,00;
LINIMENTS & RUBS;74300005393;7430000539;BENGAY VANISHING SCENT  2OZ    ;36;6;6;$3,54;$127,44;170;;$0,00;
LINIMENTS & RUBS;305733010037;30573301003;THERMACARE BACK WRAP LG/XL 2CT ;12;4;3;$5,70;$68,40;318;;$0,00;
LINIMENTS & RUBS;305733017241;30573301724;THERMACARE JOINT PAIN 4 CT     ;12;1;12;$5,71;$68,52;167;;$0,00;
LINIMENTS & RUBS;305733013038;30573301303;THERMACARE MUSCLE/JOINT WRP 3CT;24;8;3;$5,71;$137,04;41;;$0,00;
MENS AFTER SHAVE;827755070115;82775507011;BRUT AFTER SHAVE LOTION 5 OZ   ;12;1;12;$4,06;$48,72;57;;$0,00;
MENS AFTER SHAVE;827755070146;82775507014;BRUT COLOGNE 5 OZ              ;12;1;12;$5,07;$60,84;97;;$0,00;
MENS AFTER SHAVE;827755070139;82775507013;BRUT SPLASH ON LOTION 3.5 OZ   ;12;1;12;$2,54;$30,48;90;;$0,00;
MENS AFTER SHAVE;827755070122;82775507012;BRUT SPLASH ON LOTION 7 OZ     ;12;1;12;$4,19;$50,28;413;;$0,00;
MENS AFTER SHAVE;11111260122;1111126012;DOVE MEN HDRATE SHAVE BALM 3.4Z;12;4;3;$4,15;$49,80;105;;$0,00;
MENS AFTER SHAVE;22200002950;2220029556;MENNEN AFTA LOT 3 OZ FRESH     ;24;4;6;$1,58;$37,92;58;;$0,00;
MENS AFTER SHAVE;22200002943;2220029456;MENNEN AFTA LOT 3 OZ REG       ;24;4;6;$1,62;$38,88;290;;$0,00;
MENS AFTER SHAVE;22200002585;2220025805;MENNEN SKIN BRACER 7 OZ        ;12;2;6;$3,45;$41,40;288;;$0,00;
MENS AFTER SHAVE;72140002510;580501131;NIVEA Q-10 7 OZ MENS SHAVE GEL ;12;4;3;$2,87;$34,44;47;;$0,00;
MENS AFTER SHAVE;12044010709;1204401070;O/S   4.25 OZ A/S LTN FRSH/NOQQ;12;4;3;$3,65;$43,80;60;;$0,00;
MENS AFTER SHAVE;12044010693;1204401069;O/S   4.25OZ A/S LTN CLSC NORM ;12;4;3;$3,85;$46,20;394;;$0,00;
MENS AFTER SHAVE;12044010716;1204401071;O/S  6.375 OZ A/S LTN CLSC/NORM;12;4;3;$5,37;$64,44;739;;$0,00;
MENS AFTER SHAVE;12044389706;1204438971;O/S ORIG  3.25 OZ WIDE SOLID   ;12;2;6;$2,31;$27,72;79;;$0,00;
MENS HAIR DRESSING;70066027068;7006602706;CLUBMAN MOUSTACHE WAX .50OZ BLK;72;12;6;$2,48;$178,56;1;;$0,00;
MENS HAIR DRESSING;70066047066;7006604706;CLUBMAN MOUSTACHE WAX .50OZ BRW;72;12;6;$2,48;$178,56;3;;$0,00;
MENS HAIR DRESSING;22400640655;2240064065;CONSORT 8.30Z X-HOLD UNSC CNF-4;12;2;6;$3,31;$39,72;530;;$0,00;
MENS HAIR DRESSING;22400640648;2240064064;CONSORT 8.3OZ X-HOLD SCEN.CNF-2;12;2;6;$2,88;$34,56;255;;$0,00;
MENS HAIR DRESSING;305212171006;30521217100;GROOM & CLEAN 4.5 OZ           ;48;8;6;$3,19;$153,12;115;;$0,00;
MENS HAIR DRESSING;70066017069;7006601706;PINAUD MUSTACHE WAX NEUT .5 OZ ;72;12;6;$2,34;$168,48;17;;$0,00;
NAIL CARE ;96986013332;9698601333;CUTEX POLISH RMVR 2 OZ REG     ;36;3;12;$0,81;$29,16;56;;$0,00;
NAIL CARE ;72959010331;7295901033;FUNGICURE MAX LIQ GEL .35OZ    ;36;12;3;$4,69;$168,84;14;;$0,00;
NAIL CARE ;53076103267;5307610328;FUNGINAIL 1 OZ                 ;36;9;4;$9,28;$334,08;18;;$0,00;
NAIL CARE ;731509005578;73150900557;KISS BROADWAY REAL NAIL KIT    ;36;18;2;$2,74;$98,64;30;;$0,00;
NAIL CARE ;731509508482;73150950848;KISS BROADWAY RL PET #4 PEACH  ;36;18;2;$3,54;$127,44;6;;$0,00;
NAIL CARE ;731509005547;73150900554;KISS REAL LIFE NAIL KIT 2      ;36;18;2;$3,36;$120,96;77;;$0,00;
NAIL CARE ;731509005561;73150900556;KISS REAL LIFE NAIL KIT 4      ;36;18;2;$3,54;$127,44;16;;$0,00;
NAIL CARE ;75280000606;7528000060;LACROSS COMBO NAIL CUTCL SCISOR;72;24;3;$2,67;$192,24;22;;$0,00;
NAIL CARE ;75280758842;7528075884;LACROSS FULL JAW CUTICLE NIPPER;216;8;2;$4,05;$874,80;14;;$0,00;
NAIL CARE ;75280708014;7528070801;LACROSS SAPPHIRE FILE 4 1/2    ;432;72;6;$0,60;$259,20;4;;$0,00;
NAIL CARE ;75280011930;7528001193;LACROSS TINI-TWEEZ SLANT TIP   ;192;64;3;$1,31;$251,52;3;;$0,00;
NAIL CARE ;75280778420;7528077842;LACROSS TOENAIL CLIPPER        ;192;32;6;$0,87;$167,04;6;;$0,00;
NAIL CARE ;18515128423;1851512842;NUTRA NAIL MINERAL CARE GROWTH ;12;4;3;$3,21;$38,52;8;;$0,00;
NAIL CARE ;309970742102;30997074210;REV#0742 PROFESSION  SLANT TIP ;72;12;6;$3,10;$223,20;18;;$0,00;
NAIL CARE ;309972322104;30997232210;REV#2322 SLANT TIP PERFECTWEEZ ;72;12;6;$1,45;$104,40;146;;$0,00;
NAIL CARE ;309972324108;30997232410;REV#2324 DELUXE NAIL CLIPPER   ;72;12;6;$0,81;$58,32;294;;$0,00;
NAIL CARE ;309972374103;30997237410;REV#2374 CURVED CUTICLE SCISSOR;48;24;2;$4,77;$228,96;79;;$0,00;
NAIL CARE ;309972382108;30997238210;REV#2382 CUTICLE NIPPER FULL   ;48;24;2;$7,75;$372,00;14;;$0,00;
NAIL CARE ;309971046056;30997104605;REV#4605 XTR CURL E-LASH CURLER;72;24;3;$2,91;$209,52;73;;$0,00;
NAIL CARE ;309971046070;30997104607;REV#4607 BROW SET              ;48;24;2;$4,87;$233,76;70;;$0,00;
NAIL CARE ;309972378101;30997237810;REV#7810 NAIL SCISSOR          ;48;24;2;$5,31;$254,88;47;;$0,00;
NAIL CARE ;309974685160;30997468516;REV#8516 SLANT TWEEZER         ;72;36;2;$4,54;$326,88;69;;$0,00;
NAIL CARE ;74170248364;7417024836;SALLY HANSEN ADV TOP COAT      ;72;12;6;$1,90;$136,80;18;;$0,00;
NAIL CARE ;74170346244;60734183998;SALLY HANSEN HARD AS NAIL EXTRM;72;36;2;$1,44;$103,68;163;;$0,00;
NAIL CARE ;74170340327;7417034032;SALLY HNSN INSTINT CLR #01     ;72;36;2;$2,32;$167,04;102;;$0,00;
NAIL CARE ;74170346541;60734184017;SALLY HNSN XTRM #28 BLACK      ;72;36;2;$1,51;$108,72;44;;$0,00;
NAIL CARE ;74170340495;7417034094;SH INSTA DRI #340 CINNA-SNAP   ;72;36;2;$2,48;$178,56;12;;$0,00;
NAIL CARE ;74170211252;7417021125;SH INSTA DRI ANTI CHIP         ;72;36;2;$2,34;$168,48;84;;$0,00;
NAIL CARE ;74170275131;7417027513;SH MIRACLE CURE SEVERE PRBLM   ;48;24;2;$3,72;$178,56;69;;$0,00;
NAIL CARE ;74170047165;7417004716;SH NAIL CARE - CUTCL MSG CREME ;72;18;4;$2,16;$155,52;63;;$0,00;
NAIL CARE ;74170229820;7417022982;SH NAIL CARE - GROWTH MIRACLE  ;72;36;2;$3,61;$259,92;14;;$0,00;
NAIL CARE ;74170214550;7417021455;SH NAIL CARE - INST CUTREM     ;72;18;4;$2,70;$194,40;77;;$0,00;
NAIL CARE ;74170053449;7417005344;SH NAIL CARE - NO CHIP ACRYLIC ;72;18;4;$1,93;$138,96;57;;$0,00;
NAIL CARE ;74170015492;7417001549;SH NAIL CARE - SUPER SHINE FNSH;72;18;4;$1,75;$126,00;36;;$0,00;
NAIL CARE ;74170102031;7417010203;SH NAIL CARE - TRIPLE STRONG   ;72;18;4;$2,81;$202,32;30;;$0,00;
NAIL CARE ;74170241990;7417024199;SH NAIL CARE-DMND STRNGTH 13 QQ;72;36;2;$1,55;$111,60;30;;$0,00;
NAIL CARE ;74170241914;7417024191;SH NAIL CARE-DMND STRNTH 05  QQ;72;36;2;$1,93;$138,96;5;;$0,00;
NAIL CARE ;74170055283;7417005528;SH NAIL CARE-F/MANIC NRLY NUD Q;72;18;4;$1,17;$84,24;84;;$0,00;
NAIL CARE ;74170334500;7417033450;SH NAIL STRENGTH .45OZ BAMB/TEA;48;24;2;$3,83;$183,84;6;;$0,00;
NAIL CARE ;74170132069;7417013206;SH THICKEN UP                  ;72;36;2;$2,44;$175,68;14;;$0,00;
NAIL CARE ;74170067620;7417006762;SH VIT E OIL NAIL CUTICLE .45  ;72;18;4;$3,10;$223,20;72;;$0,00;
NAIL CARE ;71603026698;7160302669;TRIM BLKHD REMOVER             ;72;24;3;$0,67;$48,24;96;;$0,00;
NAIL CARE ;71603068476;7160306847;TRIM COMPACT TWEEZER 2PK       ;144;24;6;$1,06;$152,64;69;;$0,00;
NAIL CARE ;71603025868;7160302586;TRIM NAIL BRUSH                ;72;12;6;$0,58;$41,76;231;;$0,00;
NAIL CARE ;71603150003;7160315000;TRIM-DELUXE NAIL CLIPPER       ;144;24;6;$0,36;$51,84;1;;$0,00;
NAIL CARE ;71603026742;7160302674;TRIM-SALON BOARD  # 2674 BLUE  ;48;8;6;$0,16;$7,68;444;;$0,00;
NAIL CARE ;71603026704;7160302670;TRIM-SALON BOARD # 2670 BLACK  ;48;8;6;$0,20;$9,60;252;;$0,00;
NAIL CARE ;71603026711;7160302671;TRIM-SALON BOARD # 2671 PINK   ;48;8;6;$0,23;$11,04;141;;$0,00;
NAIL CARE ;71603001220;7160300122;TRIM-SALON BOARD PINK          ;144;24;6;$0,52;$74,88;110;;$0,00;
NAIL CARE ;71603529007;7160352900;TRIM-SLANT TWEEZERS            ;144;24;6;$0,35;$50,40;63;;$0,00;
NAIL CARE ;71603531000;7160353100;TRIM-SQUARE TWEEZERS           ;144;24;6;$0,38;$54,72;62;;$0,00;
NAIL CARE ;71603004481;7160300448;TRIM-TOENAIL CLIPPER           ;144;24;6;$0,49;$70,56;99;;$0,00;
NOSE DROPS;41100820334;4110082033;AFRIN NO-DRIP SEVR CONG 15 ML  ;36;6;6;$5,95;$214,20;26;;$0,00;
NOSE DROPS;22600029502;2260002950;SIMPLY SALINE 4.25 OZ          ;24;6;4;$5,02;$120,48;104;;$0,00;
NOSE DROPS;22600029144;2260002914;SIMPLY SALINE 4.25OZ ALLGY/SINS;24;6;4;$4,99;$119,76;42;;$0,00;
NUTRITIONAL;70602501007;7060250100;ANNABELL 1.5OZ UNO BAR CHOC    ;288;12;24;$0,57;$164,16;90;;$0,00;
NUTRITIONAL;70602469000;7060246900;ANNABELL 1.82 OZ ROCKY ROAD    ;288;12;24;$0,58;$167,04;97;;$0,00;
NUTRITIONAL;602652170089;60265217828;KIND BAR 1.4OZ ALMOND COCONUT  ;72;6;12;$1,16;$83,52;41;;$0,00;
NUTRITIONAL;602652170133;60265217213;KIND BAR 1.4OZ ALMOND WALNUT   ;72;6;12;$1,15;$82,80;95;;$0,00;
NUTRITIONAL;602652170119;60265217211;KIND BAR 1.4OZ CRANBERRY/ALMOND;72;6;12;$1,17;$84,24;30;;$0,00;
NUTRITIONAL;602652170508;60265217250;KIND BAR 1.4OZ DARK CHOC/CHERRY;72;6;12;$1,17;$84,24;15;;$0,00;
NUTRITIONAL;602652170065;60265217826;KIND BAR 1.4OZ NUT DELIGHT     ;72;6;12;$1,16;$83,52;72;;$0,00;
NUTRITIONAL;602652170560;60265217256;KIND BAR 1.4OZ P-BUTTER DK CHOC;72;6;12;$1,17;$84,24;11;;$0,00;
NUTRITIONAL;97421807318;9742161911;POWER BAR 1.65OZ DBL CHC CHIP  ;120;8;15;$0,99;$118,80;11;;$0,00;
NUTRITIONAL;97421408362;9742172136;POWER BAR 1.65OZ PNBTR CHC CHIP;120;8;15;$0,95;$114,00;59;;$0,00;
NUTRITIONAL;97421608779;9742111379;POWER BAR 1.65OZ TOFFEE CHC CHP;120;8;15;$0,95;$114,00;10;;$0,00;
NUTRITIONAL;97421170092;9742158991;POWER BAR 2.15OZ CHOC CHIP     ;120;8;15;$1,24;$148,80;23;;$0,00;
NUTRITIONAL;97421890754;9742189075;POWER BAR 2.29OZ PRT+ CHOC MINT;120;8;15;$1,24;$148,80;28;;$0,00;
NUTRITIONAL;97421030044;9742102400;POWER BAR 2.3OZ BX12 CHC PNTBTR;96;8;12;$0,99;$95,04;5;;$0,00;
NUTRITIONAL;97421460056;9742146500;POWER BAR 93GM CHOCOLATE BRWNIE;96;8;12;$1,66;$159,36;5;;$0,00;
NUTRITIONAL;97421514612;9742109400;POWER BAR PROTEIN CARAMEL 50GM ;120;8;15;$0,96;$115,20;37;;$0,00;
NUTRITIONAL;97421090079;9742109700;POWER BAR PROTEIN CHOC/PBTR 55G;120;8;15;$0,95;$114,00;7;;$0,00;
NUTRITIONAL;97421483567;9742112966;POWER BAR PROTEIN PLUS CHC-PB60;120;8;15;$1,23;$147,60;35;;$0,00;
NUTRITIONAL;97421376791;9742148166;POWER BAR PROTEIN PLUS VAN 60GM;120;8;15;$1,25;$150,00;105;;$0,00;
ORAL ANTISEPTIC;33200185819;3320018581;A&H WHITENING BOOSTER 2.5OZ    ;12;2;6;$3,27;$39,24;470;;$0,00;
ORAL ANTISEPTIC;14657812015;1465781203;BINACA FAST-BLST SPY PEPRMINT.5;24;4;6;$1,35;$32,40;113;;$0,00;
ORAL ANTISEPTIC;14657811025;1465781102;BINACA SPRAY PEPPERMINT .214 OZ;24;4;6;$1,32;$31,68;367;;$0,00;
ORAL ANTISEPTIC;14657811087;1465781108;BINACA SPRAY SPEARMINT .214 OZ ;24;4;6;$1,26;$30,24;145;;$0,00;
ORAL ANTISEPTIC;363824790800;36382479080;CEPACOL MOUTHWASH 24 OZ GOLD   ;6;1;6;$3,45;$20,70;76;;$0,00;
ORAL ANTISEPTIC;35000671479;3500067147;COLG TOTAL M/W 250ML WHT PLRMNT;6;1;6;$2,61;$15,66;77;;$0,00;
ORAL ANTISEPTIC;35000671219;3500067121;COLGATE TOTAL M/W 250ML PPRMNT ;6;1;6;$2,61;$15,66;35;;$0,00;
ORAL ANTISEPTIC;35000671240;3500067124;COLGATE TOTAL M/W 250ML SPRMNT ;6;1;6;$2,61;$15,66;61;;$0,00;
ORAL ANTISEPTIC;37000268826;3700026882;CREST 3D WHITE 8 OZ RNSE F/MIN ;12;1;12;$2,76;$33,12;564;;$0,00;
ORAL ANTISEPTIC;37000481270;3700089233;CREST 3D WHITE STRP 1HR XPR 4QQ;8;2;4;$31,17;$249,36;109;;$0,00;
ORAL ANTISEPTIC;37000293835;3700029383;CREST PRO-HEALTH 1.0 COMP CLEAN;6;1;6;$4,49;$26,94;563;;$0,00;
ORAL ANTISEPTIC;37000449829;3700044982;CREST PRO-HEALTH 1.0L CLN MINT ;6;1;6;$4,49;$26,94;752;;$0,00;
ORAL ANTISEPTIC;37000449836;3700044983;CREST PRO-HEALTH 1.5L CLN MINT ;6;1;6;$6,23;$37,38;548;;$0,00;
ORAL ANTISEPTIC;37000307013;3700030701;CREST PRO-HLTH 1.0L COMP FRSH  ;6;1;6;$4,51;$27,06;848;;$0,00;
ORAL ANTISEPTIC;37000480310;3700087243;CREST-PRO HEALTH 500ML INVG MNT;6;1;6;$3,41;$20,46;76;;$0,00;
ORAL ANTISEPTIC;312547701280;31254770128;LISTERINE  250ML               ;12;1;12;$2,58;$30,96;36;;$0,00;
ORAL ANTISEPTIC;312547427203;31254742720;LISTERINE  250ML COOL MINT     ;12;1;12;$2,62;$31,44;697;;$0,00;
ORAL ANTISEPTIC;312547428200;31254742820;LISTERINE  250ML FRESHBURST    ;12;1;12;$2,53;$30,36;682;;$0,00;
ORAL ANTISEPTIC;312547701310;31254770131;LISTERINE  500ML               ;12;1;12;$3,97;$47,64;139;;$0,00;
ORAL ANTISEPTIC;312547428255;31254742825;LISTERINE  500ML FRESHBURST    ;12;1;12;$4,01;$48,12;231;;$0,00;
ORAL ANTISEPTIC;312547428323;31254730698;LISTERINE  500ML ZERO CLN MINT ;6;1;6;$3,98;$23,88;4;;$0,00;
ORAL ANTISEPTIC;312547306553;31254730655;LISTERINE 1.0L T/C CINNAMINT   ;6;1;6;$5,65;$33,90;312;;$0,00;
ORAL ANTISEPTIC;312547306713;31254730671;LISTERINE 1.0L T/C ZERO        ;6;1;6;$5,48;$32,88;1016;;$0,00;
ORAL ANTISEPTIC;312547306355;31254730635;LISTERINE 1.0L TOTAL CARE      ;6;1;6;$5,48;$32,88;1959;;$0,00;
ORAL ANTISEPTIC;312547701532;31254770153;LISTERINE 1.5L                 ;6;1;6;$6,53;$39,18;609;;$0,00;
ORAL ANTISEPTIC;312547427555;31254742755;LISTERINE 1.5L COOL MINT       ;6;1;6;$6,60;$39,60;586;;$0,00;
ORAL ANTISEPTIC;312547428552;31254742855;LISTERINE 1.5L FRESHBURST      ;6;1;6;$6,60;$39,60;669;;$0,00;
ORAL ANTISEPTIC;312547422598;31254742259;LISTERINE 1.5L ULT CLN ARTICMNT;6;1;6;$6,79;$40,74;994;;$0,00;
ORAL ANTISEPTIC;312547422666;31254742266;LISTERINE 1.5L ULT CLN COOLMINT;6;1;6;$6,72;$40,32;626;;$0,00;
ORAL ANTISEPTIC;312547427951;31254742795;LISTERINE 3.2OZ COOL MINT      ;24;2;12;$0,93;$22,32;904;;$0,00;
ORAL ANTISEPTIC;312547306959;31254730695;LISTERINE 3.2OZ T/C FRESH MINT ;24;2;12;$0,94;$22,56;771;;$0,00;
ORAL ANTISEPTIC;312547708951;31254770895;LISTERINE 95ML ORIGINAL 3.2OZ  ;24;2;12;$0,94;$22,56;771;;$0,00;
ORAL ANTISEPTIC;312547422642;31254742264;LISTERINE 95ML ULT CLN ARTICMNT;24;2;12;$1,00;$24,00;1379;;$0,00;
ORAL ANTISEPTIC;312547306942;31254730694;LISTERINE NAT 1.0L HERB MNT FLO;6;1;6;$5,73;$34,38;196;;$0,00;
ORAL ANTISEPTIC;312547306935;31254730693;LISTERINE NAT 1.0L HERBAL MINT ;6;1;6;$5,77;$34,62;307;;$0,00;
ORAL ANTISEPTIC;12547433203;1254743320;LISTERINE PKTPKS C-MINT 3/24S  ;36;6;6;$3,45;$124,20;177;;$0,00;
ORAL ANTISEPTIC;714132000752;71413201075;NATURAL DENTIST RINSE PPMT 16.9;6;1;6;$5,15;$30,90;374;;$0,00;
ORAL ANTISEPTIC;310310324995;31031032499;ORA-JEL #2499 MOUTH SORE RNS 16;24;6;4;$4,86;$116,64;64;;$0,00;
ORAL ANTISEPTIC;310310222406;31031022240;ORA-JEL #7127J ADULT .25 OZ    ;144;24;6;$3,26;$469,44;21;;$0,00;
